TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
134,2121,Bamboo Cutting Board Set,General,Main,Adjustment,2026-02-22 00:00:00,10,75.19,751.9,ADJ-134,Cycle Count,142,152,warehouse1,Transaction processed for Main location,system,2026-02-22 00:00:00
135,3103,Snowboard Bindings - Pro,General,Backup,Receipt,2025-04-30 00:00:00,68,217.83,14812.43,PO-3830,Purchase Order Receipt,30,98,warehouse1,Transaction processed for Backup location,system,2025-04-30 00:00:00
136,2101,Measuring Cup Set,General,Backup,Adjustment,2025-08-07 00:00:00,-14,35.74,-500.36,ADJ-136,Cycle Count,275,261,system,Transaction processed for Backup location,system,2025-08-07 00:00:00
137,3053,Waterproof Ski Pants,General,Main,Transfer,2025-02-27 00:00:00,-41,134.38,-5509.58,TRF-3754,Warehouse Transfer,26,-15,warehouse2,Transaction processed for Main location,system,2025-02-27 00:00:00
138,2101,Measuring Cup Set,General,Backup,Sale,2025-02-07 00:00:00,-17,35.74,-607.58,SO-14541,Customer Sale,398,381,system,Transaction processed for Backup location,system,2025-02-07 00:00:00
139,3101,Winter Boots - Insulated,General,Backup,Receipt,2025-08-08 00:00:00,68,213.27,14502.19,PO-7703,Purchase Order Receipt,32,100,warehouse1,Transaction processed for Backup location,system,2025-08-08 00:00:00
140,2112,4-Slice Toaster,General,Main,Sale,2025-08-21 00:00:00,-28,290.16,-8124.48,SO-61444,Customer Sale,888,860,warehouse2,Transaction processed for Main location,system,2025-08-21 00:00:00
141,2041,Serving Platter,General,Main,Sale,2025-06-29 00:00:00,-49,264.6,-12965.4,SO-40881,Customer Sale,2316,2267,warehouse2,Transaction processed for Main location,system,2025-06-29 00:00:00
142,2111,High-Speed Blender,General,Backup,Sale,2025-02-08 00:00:00,-21,55.39,-1163.19,SO-19783,Customer Sale,907,886,warehouse2,Transaction processed for Backup location,system,2025-02-08 00:00:00
143,1572,MountainDream Sleeping Bag,General,Main,Receipt,2025-05-09 00:00:00,101,278.67,28146.15,PO-3846,Purchase Order Receipt,226,327,warehouse1,Transaction processed for Main location,system,2025-05-09 00:00:00
144,2051,Ice Cream Bowl,General,Main,Transfer,2025-04-30 00:00:00,-36,345.04,-12421.44,TRF-3963,Warehouse Transfer,65,29,system,Transaction processed for Main location,system,2025-04-30 00:00:00
145,3082,Edge Tuning Tool Set,General,Main,Receipt,2026-01-23 00:00:00,182,135.22,24610.29,PO-3281,Purchase Order Receipt,136,318,system,Transaction processed for Main location,system,2026-01-23 00:00:00
146,2091,Spatula,General,Backup,Sale,2025-04-30 00:00:00,-18,245.38,-4416.84,SO-95190,Customer Sale,85,67,warehouse2,Transaction processed for Backup location,system,2025-04-30 00:00:00
147,3104,Ski Tuning Bench - Portable,General,Backup,Sale,2025-02-20 00:00:00,-48,272.16,-13063.68,SO-26017,Customer Sale,131,83,warehouse2,Transaction processed for Backup location,system,2025-02-20 00:00:00
148,3053,Waterproof Ski Pants,General,Backup,Damage,2025-07-09 00:00:00,-7,134.38,-940.66,DMG-148,Shipping Damage,121,114,warehouse1,Transaction processed for Backup location,system,2025-07-09 00:00:00
149,3052,Thermal Base Layer Set - Women's,General,Backup,Sale,2025-12-26 00:00:00,-10,137.35,-1373.5,SO-43121,Customer Sale,61,51,warehouse1,Transaction processed for Backup location,system,2025-12-26 00:00:00
150,3021,Nordic Classic XC Skis - 185cm,General,Main,Sale,2025-03-26 00:00:00,-29,192.68,-5587.72,SO-68435,Customer Sale,39,10,system,Transaction processed for Main location,system,2025-03-26 00:00:00
151,3104,Ski Tuning Bench - Portable,General,Backup,Sale,2025-08-21 00:00:00,-15,272.16,-4082.4,SO-32541,Customer Sale,60,45,warehouse2,Transaction processed for Backup location,system,2025-08-21 00:00:00
152,2012,Espresso Machine,General,Backup,Sale,2025-08-22 00:00:00,-43,254.94,-10962.42,SO-99014,Customer Sale,410,367,system,Transaction processed for Backup location,system,2025-08-22 00:00:00
153,3032,Comfort Fit Recreational Boots,General,Main,Sale,2025-08-28 00:00:00,-10,227.33,-2273.3,SO-62356,Customer Sale,109,99,system,Transaction processed for Main location,system,2025-08-28 00:00:00
154,2071,Baking Pan,General,Regional,Sale,2025-01-23 00:00:00,-45,166.37,-7486.65,SO-43471,Customer Sale,462,417,warehouse1,Transaction processed for Regional location,system,2025-01-23 00:00:00
155,1533,RainGuard Hiking Jacket,General,Regional,Return,2025-02-13 00:00:00,2,19.66,39.33,RET-75497,Customer Return,518,520,warehouse1,Transaction processed for Regional location,system,2025-02-13 00:00:00
156,1532,TrailBlaze Hiking Pants,General,Main,Sale,2025-11-01 00:00:00,-49,100.6,-4929.4,SO-79374,Customer Sale,121,72,system,Transaction processed for Main location,system,2025-11-01 00:00:00
157,3033,Women's Performance Ski Boots,General,Backup,Receipt,2025-08-15 00:00:00,102,270.95,27637.21,PO-5277,Purchase Order Receipt,50,152,warehouse1,Transaction processed for Backup location,system,2025-08-15 00:00:00
158,3022,Backcountry Explorer XC Skis - 190cm,General,Main,Sale,2026-02-18 00:00:00,-42,298.74,-12547.08,SO-46135,Customer Sale,97,55,system,Transaction processed for Main location,system,2026-02-18 00:00:00
159,1512,SkyView 2-Person Tent,General,Backup,Sale,2025-05-08 00:00:00,-2,58.08,-116.16,SO-20779,Customer Sale,278,276,system,Transaction processed for Backup location,system,2025-05-08 00:00:00
160,3011,Alpine Pro Racing Skis - 170cm,General,Main,Receipt,2026-01-19 00:00:00,50,227.06,11352.78,PO-1710,Purchase Order Receipt,40,90,warehouse2,Transaction processed for Main location,system,2026-01-19 00:00:00
161,1553,Adventure Dining Table,General,Backup,Receipt,2025-08-24 00:00:00,88,268.16,23597.84,PO-6215,Purchase Order Receipt,213,301,warehouse2,Transaction processed for Backup location,system,2025-08-24 00:00:00
162,3052,Thermal Base Layer Set - Women's,General,Backup,Receipt,2025-09-01 00:00:00,46,138.49,6370.45,PO-7643,Purchase Order Receipt,40,86,warehouse2,Transaction processed for Backup location,system,2025-09-01 00:00:00
163,1543,TrekStar Hiking Sandals,General,Regional,Sale,2025-01-24 00:00:00,-37,43.94,-1625.78,SO-59425,Customer Sale,593,556,warehouse1,Transaction processed for Regional location,system,2025-01-24 00:00:00
164,2012,Espresso Machine,General,Backup,Sale,2025-03-24 00:00:00,-36,254.94,-9177.84,SO-88215,Customer Sale,600,564,system,Transaction processed for Backup location,system,2025-03-24 00:00:00
165,3012,Mountain Master All-Terrain Skis - 165cm,General,Main,Receipt,2025-02-02 00:00:00,36,170.98,6155.41,PO-2867,Purchase Order Receipt,26,62,system,Transaction processed for Main location,system,2025-02-02 00:00:00
166,1543,TrekStar Hiking Sandals,General,Regional,Sale,2025-03-16 00:00:00,-44,43.94,-1933.36,SO-41947,Customer Sale,516,472,system,Transaction processed for Regional location,system,2025-03-16 00:00:00
167,3062,Anti-Fog Ski Goggles,General,Main,Transfer,2025-12-20 00:00:00,-14,122.24,-1711.36,TRF-9124,Warehouse Transfer,82,68,system,Transaction processed for Main location,system,2025-12-20 00:00:00
168,2041,Serving Platter,General,Main,Sale,2025-07-18 00:00:00,-30,264.6,-7938.0,SO-36809,Customer Sale,2446,2416,warehouse1,Transaction processed for Main location,system,2025-07-18 00:00:00
169,2071,Baking Pan,General,Regional,Sale,2025-09-08 00:00:00,-35,166.37,-5822.95,SO-88606,Customer Sale,561,526,system,Transaction processed for Regional location,system,2025-09-08 00:00:00
170,3053,Waterproof Ski Pants,General,Backup,Sale,2025-04-24 00:00:00,-13,134.38,-1746.94,SO-42201,Customer Sale,43,30,warehouse1,Transaction processed for Backup location,system,2025-04-24 00:00:00
171,1563,CompactCook Camping Stove,General,Backup,Sale,2025-11-12 00:00:00,-41,78.89,-3234.49,SO-25308,Customer Sale,201,160,warehouse2,Transaction processed for Backup location,system,2025-11-12 00:00:00
172,1581,LED Headlamp - Rechargeable,General,Backup,Sale,2025-11-11 00:00:00,-14,214.15,-2998.1,SO-21461,Customer Sale,34,20,warehouse1,Transaction processed for Backup location,system,2025-11-11 00:00:00
173,3062,Anti-Fog Ski Goggles,General,Main,Receipt,2025-07-17 00:00:00,37,117.7,4355.06,PO-1019,Purchase Order Receipt,33,70,warehouse2,Transaction processed for Main location,system,2025-07-17 00:00:00
174,3103,Snowboard Bindings - Pro,General,Backup,Adjustment,2025-11-25 00:00:00,-9,215.82,-1942.38,ADJ-174,System Correction,24,15,warehouse2,Transaction processed for Backup location,system,2025-11-25 00:00:00
175,3051,Insulated Ski Jacket - Men's,General,Main,Transfer,2026-02-07 00:00:00,-14,306.66,-4293.24,TRF-5577,Warehouse Transfer,1,-13,warehouse2,Transaction processed for Main location,system,2026-02-07 00:00:00
176,3051,Insulated Ski Jacket - Men's,General,Main,Receipt,2026-01-12 00:00:00,189,311.38,58851.37,PO-7351,Purchase Order Receipt,134,323,warehouse1,Transaction processed for Main location,system,2026-01-12 00:00:00
177,3081,All-Temp Ski Wax Kit,General,Main,Transfer,2025-09-15 00:00:00,-27,55.15,-1489.05,TRF-2631,Warehouse Transfer,141,114,warehouse1,Transaction processed for Main location,system,2025-09-15 00:00:00
178,1553,Adventure Dining Table,General,Backup,Sale,2025-01-02 00:00:00,-12,257.03,-3084.36,SO-61613,Customer Sale,131,119,warehouse1,Transaction processed for Backup location,system,2025-01-02 00:00:00
179,1532,TrailBlaze Hiking Pants,General,Main,Sale,2025-09-04 00:00:00,-17,100.6,-1710.2,SO-30132,Customer Sale,107,90,warehouse1,Transaction processed for Main location,system,2025-09-04 00:00:00
180,1551,BaseCamp Folding Table,General,Main,Receipt,2026-01-25 00:00:00,41,94.91,3891.42,PO-7891,Purchase Order Receipt,373,414,warehouse1,Transaction processed for Main location,system,2026-01-25 00:00:00
181,3103,Snowboard Bindings - Pro,General,Backup,Receipt,2025-01-26 00:00:00,180,217.15,39087.26,PO-8182,Purchase Order Receipt,32,212,warehouse1,Transaction processed for Backup location,system,2025-01-26 00:00:00
182,1532,TrailBlaze Hiking Pants,General,Main,Sale,2025-01-14 00:00:00,-46,100.6,-4627.6,SO-60273,Customer Sale,38,-8,warehouse2,Transaction processed for Main location,system,2025-01-14 00:00:00
183,1533,RainGuard Hiking Jacket,General,Regional,Sale,2025-02-08 00:00:00,-50,24.58,-1229.0,SO-67649,Customer Sale,641,591,system,Transaction processed for Regional location,system,2025-02-08 00:00:00
184,3104,Ski Tuning Bench - Portable,General,Main,Damage,2025-06-10 00:00:00,-6,272.16,-1632.96,DMG-184,Shipping Damage,155,149,system,Transaction processed for Main location,system,2025-06-10 00:00:00
185,1561,EcoFire Camping Stove,General,Backup,Receipt,2026-02-13 00:00:00,200,167.58,33515.49,PO-9016,Purchase Order Receipt,13,213,system,Transaction processed for Backup location,system,2026-02-13 00:00:00
186,1511,Alpine Explorer Tent,General,Main,Transfer,2025-03-04 00:00:00,-38,192.56,-7317.28,TRF-6796,Warehouse Transfer,768,730,warehouse2,Transaction processed for Main location,system,2025-03-04 00:00:00
187,3062,Anti-Fog Ski Goggles,General,Backup,Receipt,2026-02-09 00:00:00,93,125.47,11668.56,PO-9423,Purchase Order Receipt,16,109,warehouse2,Transaction processed for Backup location,system,2026-02-09 00:00:00
188,1563,CompactCook Camping Stove,General,Backup,Sale,2025-05-27 00:00:00,-6,78.89,-473.34,SO-67673,Customer Sale,191,185,warehouse2,Transaction processed for Backup location,system,2025-05-27 00:00:00
189,3021,Nordic Classic XC Skis - 185cm,General,Main,Receipt,2025-02-02 00:00:00,131,196.69,25766.87,PO-9945,Purchase Order Receipt,93,224,system,Transaction processed for Main location,system,2025-02-02 00:00:00
190,3051,Insulated Ski Jacket - Men's,General,Backup,Sale,2025-06-08 00:00:00,-37,306.66,-11346.42,SO-86767,Customer Sale,98,61,warehouse2,Transaction processed for Backup location,system,2025-06-08 00:00:00
191,3103,Snowboard Bindings - Pro,General,Main,Receipt,2025-10-29 00:00:00,43,217.33,9345.08,PO-8302,Purchase Order Receipt,93,136,system,Transaction processed for Main location,system,2025-10-29 00:00:00
192,3031,Pro Flex Racing Ski Boots,General,Main,Receipt,2025-11-12 00:00:00,142,96.16,13654.95,PO-2875,Purchase Order Receipt,86,228,warehouse2,Transaction processed for Main location,system,2025-11-12 00:00:00
193,3053,Waterproof Ski Pants,General,Backup,Return,2026-02-09 00:00:00,1,107.5,107.5,RET-75008,Customer Return,28,29,system,Transaction processed for Backup location,system,2026-02-09 00:00:00
194,3061,Professional Ski Helmet,General,Main,Damage,2025-10-11 00:00:00,-7,222.2,-1555.4,DMG-194,Quality Issue,58,51,warehouse2,Transaction processed for Main location,system,2025-10-11 00:00:00
195,3062,Anti-Fog Ski Goggles,General,Main,Sale,2025-01-20 00:00:00,-29,122.24,-3544.96,SO-60224,Customer Sale,35,6,warehouse1,Transaction processed for Main location,system,2025-01-20 00:00:00
196,1542,TrailWalker Hiking Shoes,General,Main,Adjustment,2025-10-04 00:00:00,-8,231.16,-1849.28,ADJ-196,Cycle Count,859,851,system,Transaction processed for Main location,system,2025-10-04 00:00:00
197,3032,Comfort Fit Recreational Boots,General,Main,Damage,2025-05-28 00:00:00,-6,227.33,-1363.98,DMG-197,Shipping Damage,117,111,warehouse2,Transaction processed for Main location,system,2025-05-28 00:00:00
198,3053,Waterproof Ski Pants,General,Backup,Receipt,2025-10-01 00:00:00,91,140.28,12765.4,PO-9505,Purchase Order Receipt,83,174,warehouse1,Transaction processed for Backup location,system,2025-10-01 00:00:00
199,3102,Winter Hiking Boots - Waterproof,General,Main,Return,2025-09-13 00:00:00,2,164.69,329.38,RET-60971,Customer Return,10,12,system,Transaction processed for Main location,system,2025-09-13 00:00:00
200,2081,Food Storage Set,General,Main,Return,2026-01-15 00:00:00,4,84.76,339.04,RET-96240,Customer Return,158,162,system,Transaction processed for Main location,system,2026-01-15 00:00:00
201,1563,CompactCook Camping Stove,General,Backup,Sale,2025-10-26 00:00:00,-34,78.89,-2682.26,SO-50499,Customer Sale,208,174,system,Transaction processed for Backup location,system,2025-10-26 00:00:00
202,1551,BaseCamp Folding Table,General,Backup,Receipt,2025-05-30 00:00:00,18,97.07,1747.22,PO-9712,Purchase Order Receipt,158,176,system,Transaction processed for Backup location,system,2025-05-30 00:00:00
203,1533,RainGuard Hiking Jacket,General,Regional,Adjustment,2025-11-30 00:00:00,-18,24.58,-442.44,ADJ-203,Cycle Count,622,604,warehouse1,Transaction processed for Regional location,system,2025-11-30 00:00:00
204,3032,Comfort Fit Recreational Boots,General,Main,Receipt,2026-02-03 00:00:00,63,225.46,14204.04,PO-1393,Purchase Order Receipt,63,126,warehouse2,Transaction processed for Main location,system,2026-02-03 00:00:00
205,2112,4-Slice Toaster,General,Main,Transfer,2025-02-22 00:00:00,-19,290.16,-5513.04,TRF-8789,Warehouse Transfer,854,835,system,Transaction processed for Main location,system,2025-02-22 00:00:00
206,1511,Alpine Explorer Tent,General,Main,Sale,2025-04-01 00:00:00,-43,192.56,-8280.08,SO-73838,Customer Sale,820,777,system,Transaction processed for Main location,system,2025-04-01 00:00:00
207,2012,Espresso Machine,General,Backup,Adjustment,2025-04-19 00:00:00,15,254.94,3824.1,ADJ-207,Cycle Count,437,452,system,Transaction processed for Backup location,system,2025-04-19 00:00:00
208,2061,Mixing Bowl,General,Main,Receipt,2026-02-23 00:00:00,79,158.12,12491.83,PO-1151,Purchase Order Receipt,1687,1766,warehouse1,Transaction processed for Main location,system,2026-02-23 00:00:00
209,3011,Alpine Pro Racing Skis - 170cm,General,Main,Receipt,2025-10-08 00:00:00,162,224.7,36401.16,PO-1136,Purchase Order Receipt,105,267,warehouse2,Transaction processed for Main location,system,2025-10-08 00:00:00
210,3051,Insulated Ski Jacket - Men's,General,Main,Adjustment,2026-02-14 00:00:00,-18,306.66,-5519.88,ADJ-210,System Correction,35,17,system,Transaction processed for Main location,system,2026-02-14 00:00:00
211,1531,Summit Breeze Jacket,General,Main,Receipt,2025-03-15 00:00:00,36,300.96,10834.57,PO-5752,Purchase Order Receipt,1121,1157,system,Transaction processed for Main location,system,2025-03-15 00:00:00
212,3052,Thermal Base Layer Set - Women's,General,Main,Adjustment,2025-09-28 00:00:00,16,137.35,2197.6,ADJ-212,Cycle Count,108,124,warehouse2,Transaction processed for Main location,system,2025-09-28 00:00:00
213,3061,Professional Ski Helmet,General,Main,Return,2026-01-17 00:00:00,1,177.76,177.76,RET-70048,Customer Return,3,4,warehouse1,Transaction processed for Main location,system,2026-01-17 00:00:00
214,2012,Espresso Machine,General,Backup,Receipt,2025-09-01 00:00:00,139,246.93,34323.52,PO-8626,Purchase Order Receipt,429,568,system,Transaction processed for Backup location,system,2025-09-01 00:00:00
215,3021,Nordic Classic XC Skis - 185cm,General,Main,Receipt,2025-09-30 00:00:00,142,188.69,26793.76,PO-1193,Purchase Order Receipt,107,249,system,Transaction processed for Main location,system,2025-09-30 00:00:00
216,3091,Freestyle Snowboard - 155cm,General,Main,Receipt,2025-08-06 00:00:00,64,47.73,3054.96,PO-5296,Purchase Order Receipt,121,185,warehouse2,Transaction processed for Main location,system,2025-08-06 00:00:00
217,1523,TrailLite Daypack,General,Backup,Adjustment,2025-09-28 00:00:00,9,218.73,1968.57,ADJ-217,Physical Count,432,441,warehouse1,Transaction processed for Backup location,system,2025-09-28 00:00:00
218,3101,Winter Boots - Insulated,General,Backup,Sale,2025-04-07 00:00:00,-13,222.23,-2888.99,SO-70264,Customer Sale,79,66,warehouse2,Transaction processed for Backup location,system,2025-04-07 00:00:00
219,1542,TrailWalker Hiking Shoes,General,Main,Receipt,2025-12-29 00:00:00,122,228.44,27870.27,PO-9867,Purchase Order Receipt,986,1108,warehouse1,Transaction processed for Main location,system,2025-12-29 00:00:00
220,1512,SkyView 2-Person Tent,General,Backup,Receipt,2025-11-01 00:00:00,188,55.31,10398.34,PO-7590,Purchase Order Receipt,153,341,system,Transaction processed for Backup location,system,2025-11-01 00:00:00
221,1533,RainGuard Hiking Jacket,General,Backup,Sale,2025-04-25 00:00:00,-46,24.58,-1130.68,SO-84547,Customer Sale,381,335,warehouse1,Transaction processed for Backup location,system,2025-04-25 00:00:00
222,1511,Alpine Explorer Tent,General,Main,Receipt,2025-10-27 00:00:00,112,201.55,22573.62,PO-6759,Purchase Order Receipt,696,808,warehouse2,Transaction processed for Main location,system,2025-10-27 00:00:00
