TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
133,3072,Hand Warmers - 10 Pack,General,Backup,Sale,2025-06-13 00:00:00,-22,142.08,-3125.76,SO-67921,Customer Sale,15,-7,warehouse1,Transaction processed for Backup location,system,2025-06-13 00:00:00
134,1572,MountainDream Sleeping Bag,General,Regional,Sale,2025-06-24 00:00:00,-10,335.53,-3355.3,SO-59270,Customer Sale,11,1,warehouse2,Transaction processed for Regional location,system,2025-06-24 00:00:00
135,3031,Pro Flex Racing Ski Boots,General,Backup,Sale,2025-08-31 00:00:00,-49,295.37,-14473.13,SO-91435,Customer Sale,30,-19,warehouse1,Transaction processed for Backup location,system,2025-08-31 00:00:00
136,3021,Nordic Classic XC Skis - 185cm,General,Main,Transfer,2025-06-13 00:00:00,-26,304.47,-7916.22,TRF-1963,Warehouse Transfer,10,-16,warehouse2,Transaction processed for Main location,system,2025-06-13 00:00:00
137,3011,Alpine Pro Racing Skis - 170cm,General,Main,Damage,2025-04-04 00:00:00,-3,156.39,-469.17,DMG-137,Warehouse Damage,116,113,warehouse2,Transaction processed for Main location,system,2025-04-04 00:00:00
138,2021,Chef Knife,General,Main,Sale,2025-08-25 00:00:00,-5,192.05,-960.25,SO-14958,Customer Sale,2198,2193,system,Transaction processed for Main location,system,2025-08-25 00:00:00
139,3091,Freestyle Snowboard - 155cm,General,Main,Sale,2026-01-06 00:00:00,-48,318.81,-15302.88,SO-97100,Customer Sale,86,38,warehouse1,Transaction processed for Main location,system,2026-01-06 00:00:00
140,3053,Waterproof Ski Pants,General,Backup,Sale,2025-04-30 00:00:00,-5,29.05,-145.25,SO-98886,Customer Sale,99,94,warehouse2,Transaction processed for Backup location,system,2025-04-30 00:00:00
141,1581,LED Headlamp - Rechargeable,General,Main,Sale,2026-02-01 00:00:00,-34,282.5,-9605.0,SO-74931,Customer Sale,29,-5,system,Transaction processed for Main location,system,2026-02-01 00:00:00
142,3082,Edge Tuning Tool Set,General,Backup,Adjustment,2025-03-08 00:00:00,19,347.07,6594.33,ADJ-142,System Correction,16,35,warehouse1,Transaction processed for Backup location,system,2025-03-08 00:00:00
143,2101,Measuring Cup Set,General,Backup,Sale,2025-11-04 00:00:00,-4,180.04,-720.16,SO-76078,Customer Sale,671,667,system,Transaction processed for Backup location,system,2025-11-04 00:00:00
144,3091,Freestyle Snowboard - 155cm,General,Main,Sale,2026-01-16 00:00:00,-18,318.81,-5738.58,SO-63218,Customer Sale,17,-1,warehouse2,Transaction processed for Main location,system,2026-01-16 00:00:00
145,3081,All-Temp Ski Wax Kit,General,Backup,Transfer,2025-07-10 00:00:00,-24,170.03,-4080.72,TRF-6985,Warehouse Transfer,8,-16,warehouse2,Transaction processed for Backup location,system,2025-07-10 00:00:00
146,1541,TrekReady Hiking Boots,General,Main,Sale,2025-05-28 00:00:00,-13,162.88,-2117.44,SO-42763,Customer Sale,91,78,warehouse1,Transaction processed for Main location,system,2025-05-28 00:00:00
147,1532,TrailBlaze Hiking Pants,General,Main,Sale,2025-12-17 00:00:00,-2,111.03,-222.06,SO-98089,Customer Sale,5,3,warehouse1,Transaction processed for Main location,system,2025-12-17 00:00:00
148,1512,SkyView 2-Person Tent,General,Main,Sale,2026-02-09 00:00:00,-31,203.36,-6304.16,SO-44096,Customer Sale,70,39,warehouse1,Transaction processed for Main location,system,2026-02-09 00:00:00
149,1581,LED Headlamp - Rechargeable,General,Main,Sale,2025-07-04 00:00:00,-2,282.5,-565.0,SO-99158,Customer Sale,98,96,system,Transaction processed for Main location,system,2025-07-04 00:00:00
150,3013,Beginner's Choice Alpine Skis - 160cm,General,Main,Sale,2025-10-19 00:00:00,-18,251.48,-4526.64,SO-73396,Customer Sale,31,13,system,Transaction processed for Main location,system,2025-10-19 00:00:00
151,1552,TrekMaster Camping Chair,General,Main,Sale,2025-05-21 00:00:00,-39,100.37,-3914.43,SO-58507,Customer Sale,11,-28,warehouse1,Transaction processed for Main location,system,2025-05-21 00:00:00
152,1522,SummitClimber Backpack,General,Backup,Return,2025-08-01 00:00:00,2,220.23,440.46,RET-62821,Customer Return,64,66,warehouse1,Transaction processed for Backup location,system,2025-08-01 00:00:00
153,3081,All-Temp Ski Wax Kit,General,Backup,Damage,2025-04-26 00:00:00,-9,170.03,-1530.27,DMG-153,Warehouse Damage,129,120,system,Transaction processed for Backup location,system,2025-04-26 00:00:00
154,1553,Adventure Dining Table,General,Main,Sale,2025-04-20 00:00:00,-25,238.43,-5960.75,SO-14700,Customer Sale,87,62,system,Transaction processed for Main location,system,2025-04-20 00:00:00
155,3011,Alpine Pro Racing Skis - 170cm,General,Main,Receipt,2025-12-02 00:00:00,139,161.17,22403.26,PO-8061,Purchase Order Receipt,91,230,warehouse2,Transaction processed for Main location,system,2025-12-02 00:00:00
156,3061,Professional Ski Helmet,General,Main,Sale,2025-03-31 00:00:00,-45,27.9,-1255.5,SO-71255,Customer Sale,40,-5,system,Transaction processed for Main location,system,2025-03-31 00:00:00
157,1523,TrailLite Daypack,General,Backup,Transfer,2025-11-29 00:00:00,-9,104.41,-939.69,TRF-3640,Warehouse Transfer,48,39,warehouse2,Transaction processed for Backup location,system,2025-11-29 00:00:00
158,2121,Bamboo Cutting Board Set,General,Main,Sale,2025-06-29 00:00:00,-14,325.61,-4558.54,SO-35241,Customer Sale,624,610,system,Transaction processed for Main location,system,2025-06-29 00:00:00
159,2112,4-Slice Toaster,General,Main,Sale,2025-12-16 00:00:00,-45,127.25,-5726.25,SO-62309,Customer Sale,94,49,warehouse1,Transaction processed for Main location,system,2025-12-16 00:00:00
160,2111,High-Speed Blender,General,Backup,Receipt,2025-04-02 00:00:00,31,272.41,8444.57,PO-7018,Purchase Order Receipt,329,360,system,Transaction processed for Backup location,system,2025-04-02 00:00:00
161,2071,Baking Pan,General,Main,Sale,2025-02-19 00:00:00,-9,147.18,-1324.62,SO-10892,Customer Sale,1625,1616,warehouse2,Transaction processed for Main location,system,2025-02-19 00:00:00
162,3072,Hand Warmers - 10 Pack,General,Main,Sale,2025-01-29 00:00:00,-43,142.08,-6109.44,SO-87943,Customer Sale,91,48,system,Transaction processed for Main location,system,2025-01-29 00:00:00
163,1551,BaseCamp Folding Table,General,Main,Sale,2026-02-26 00:00:00,-2,162.67,-325.34,SO-22334,Customer Sale,4,2,warehouse2,Transaction processed for Main location,system,2026-02-26 00:00:00
164,3071,Ski Boot Bag - Premium,General,Main,Sale,2025-06-01 00:00:00,-32,196.86,-6299.52,SO-96134,Customer Sale,90,58,warehouse2,Transaction processed for Main location,system,2025-06-01 00:00:00
165,2061,Mixing Bowl,General,Main,Receipt,2025-10-09 00:00:00,116,123.97,14380.29,PO-3546,Purchase Order Receipt,1430,1546,warehouse1,Transaction processed for Main location,system,2025-10-09 00:00:00
166,1552,TrekMaster Camping Chair,General,Main,Sale,2025-06-27 00:00:00,-10,100.37,-1003.7,SO-54656,Customer Sale,35,25,warehouse2,Transaction processed for Main location,system,2025-06-27 00:00:00
167,3081,All-Temp Ski Wax Kit,General,Backup,Receipt,2026-02-15 00:00:00,162,164.29,26614.63,PO-6272,Purchase Order Receipt,64,226,warehouse1,Transaction processed for Backup location,system,2026-02-15 00:00:00
168,1521,Adventurer Pro Backpack,General,Backup,Transfer,2025-02-26 00:00:00,-47,325.49,-15298.03,TRF-5670,Warehouse Transfer,72,25,warehouse1,Transaction processed for Backup location,system,2025-02-26 00:00:00
169,3053,Waterproof Ski Pants,General,Regional,Sale,2026-01-19 00:00:00,-25,29.05,-726.25,SO-92471,Customer Sale,78,53,warehouse1,Transaction processed for Regional location,system,2026-01-19 00:00:00
170,1522,SummitClimber Backpack,General,Backup,Sale,2026-01-09 00:00:00,-27,275.29,-7432.83,SO-52073,Customer Sale,39,12,warehouse1,Transaction processed for Backup location,system,2026-01-09 00:00:00
171,3062,Anti-Fog Ski Goggles,General,Backup,Sale,2025-02-01 00:00:00,-31,82.02,-2542.62,SO-95684,Customer Sale,92,61,warehouse2,Transaction processed for Backup location,system,2025-02-01 00:00:00
172,3091,Freestyle Snowboard - 155cm,General,Main,Sale,2025-06-22 00:00:00,-50,318.81,-15940.5,SO-40428,Customer Sale,102,52,warehouse2,Transaction processed for Main location,system,2025-06-22 00:00:00
173,2121,Bamboo Cutting Board Set,General,Main,Sale,2025-07-17 00:00:00,-48,325.61,-15629.28,SO-28893,Customer Sale,686,638,system,Transaction processed for Main location,system,2025-07-17 00:00:00
174,1581,LED Headlamp - Rechargeable,General,Main,Adjustment,2025-08-09 00:00:00,-3,282.5,-847.5,ADJ-174,System Correction,55,52,system,Transaction processed for Main location,system,2025-08-09 00:00:00
175,3042,Aluminum All-Mountain Poles - 115cm,General,Main,Sale,2025-04-29 00:00:00,-24,61.72,-1481.28,SO-94628,Customer Sale,94,70,system,Transaction processed for Main location,system,2025-04-29 00:00:00
176,1581,LED Headlamp - Rechargeable,General,Main,Sale,2025-11-16 00:00:00,-5,282.5,-1412.5,SO-88325,Customer Sale,62,57,system,Transaction processed for Main location,system,2025-11-16 00:00:00
177,3103,Snowboard Bindings - Pro,General,Backup,Transfer,2025-05-13 00:00:00,-49,203.37,-9965.13,TRF-4393,Warehouse Transfer,98,49,system,Transaction processed for Backup location,system,2025-05-13 00:00:00
178,3012,Mountain Master All-Terrain Skis - 165cm,General,Main,Adjustment,2025-05-03 00:00:00,-1,118.18,-118.18,ADJ-178,Cycle Count,100,99,warehouse1,Transaction processed for Main location,system,2025-05-03 00:00:00
179,2011,Coffee Maker,General,Backup,Receipt,2025-08-22 00:00:00,18,74.66,1343.94,PO-7232,Purchase Order Receipt,1301,1319,system,Transaction processed for Backup location,system,2025-08-22 00:00:00
180,3053,Waterproof Ski Pants,General,Backup,Adjustment,2025-05-26 00:00:00,-11,29.05,-319.55,ADJ-180,Cycle Count,77,66,warehouse1,Transaction processed for Backup location,system,2025-05-26 00:00:00
181,3061,Professional Ski Helmet,General,Main,Sale,2025-07-05 00:00:00,-44,27.9,-1227.6,SO-74147,Customer Sale,104,60,warehouse1,Transaction processed for Main location,system,2025-07-05 00:00:00
182,2091,Spatula,General,Main,Receipt,2025-02-20 00:00:00,122,177.37,21638.55,PO-9106,Purchase Order Receipt,760,882,system,Transaction processed for Main location,system,2025-02-20 00:00:00
183,2091,Spatula,General,Main,Adjustment,2025-05-17 00:00:00,4,173.52,694.08,ADJ-183,System Correction,878,882,warehouse2,Transaction processed for Main location,system,2025-05-17 00:00:00
184,3031,Pro Flex Racing Ski Boots,General,Regional,Damage,2026-02-15 00:00:00,-10,295.37,-2953.7,DMG-184,Shipping Damage,14,4,system,Transaction processed for Regional location,system,2026-02-15 00:00:00
185,2111,High-Speed Blender,General,Backup,Receipt,2025-09-05 00:00:00,130,265.43,34505.71,PO-7177,Purchase Order Receipt,355,485,warehouse2,Transaction processed for Backup location,system,2025-09-05 00:00:00
186,1571,CozyNights Sleeping Bag,General,Backup,Sale,2025-06-05 00:00:00,-29,177.23,-5139.67,SO-29027,Customer Sale,99,70,warehouse1,Transaction processed for Backup location,system,2025-06-05 00:00:00
187,2112,4-Slice Toaster,General,Main,Sale,2025-06-30 00:00:00,-10,127.25,-1272.5,SO-62292,Customer Sale,166,156,warehouse2,Transaction processed for Main location,system,2025-06-30 00:00:00
188,3072,Hand Warmers - 10 Pack,General,Main,Sale,2025-09-17 00:00:00,-31,142.08,-4404.48,SO-81719,Customer Sale,73,42,warehouse1,Transaction processed for Main location,system,2025-09-17 00:00:00
189,1532,TrailBlaze Hiking Pants,General,Main,Sale,2025-12-13 00:00:00,-30,111.03,-3330.9,SO-72765,Customer Sale,56,26,system,Transaction processed for Main location,system,2025-12-13 00:00:00
190,1522,SummitClimber Backpack,General,Main,Adjustment,2025-04-08 00:00:00,-1,275.29,-275.29,ADJ-190,Cycle Count,73,72,system,Transaction processed for Main location,system,2025-04-08 00:00:00
191,1562,PowerBurner Camping Stove,General,Backup,Sale,2025-12-16 00:00:00,-32,157.91,-5053.12,SO-46671,Customer Sale,59,27,warehouse2,Transaction processed for Backup location,system,2025-12-16 00:00:00
192,3053,Waterproof Ski Pants,General,Backup,Sale,2026-02-06 00:00:00,-5,29.05,-145.25,SO-94164,Customer Sale,50,45,warehouse1,Transaction processed for Backup location,system,2026-02-06 00:00:00
193,1562,PowerBurner Camping Stove,General,Main,Sale,2026-02-09 00:00:00,-1,157.91,-157.91,SO-70978,Customer Sale,28,27,system,Transaction processed for Main location,system,2026-02-09 00:00:00
194,3092,All-Mountain Snowboard - 158cm,General,Main,Receipt,2025-12-27 00:00:00,75,177.8,13335.12,PO-4313,Purchase Order Receipt,96,171,warehouse1,Transaction processed for Main location,system,2025-12-27 00:00:00
195,2041,Serving Platter,General,Backup,Sale,2025-08-06 00:00:00,-30,70.01,-2100.3,SO-33477,Customer Sale,48,18,warehouse2,Transaction processed for Backup location,system,2025-08-06 00:00:00
196,3072,Hand Warmers - 10 Pack,General,Backup,Transfer,2025-01-24 00:00:00,-12,142.08,-1704.96,TRF-6611,Warehouse Transfer,88,76,warehouse2,Transaction processed for Backup location,system,2025-01-24 00:00:00
197,1562,PowerBurner Camping Stove,General,Main,Sale,2025-11-06 00:00:00,-17,157.91,-2684.47,SO-70709,Customer Sale,4,-13,warehouse1,Transaction processed for Main location,system,2025-11-06 00:00:00
198,2081,Food Storage Set,General,Main,Adjustment,2025-09-02 00:00:00,-1,214.68,-214.68,ADJ-198,Physical Count,386,385,system,Transaction processed for Main location,system,2025-09-02 00:00:00
199,3021,Nordic Classic XC Skis - 185cm,General,Main,Sale,2025-12-08 00:00:00,-13,304.47,-3958.11,SO-88532,Customer Sale,96,83,warehouse1,Transaction processed for Main location,system,2025-12-08 00:00:00
200,3052,Thermal Base Layer Set - Women's,General,Main,Return,2025-08-22 00:00:00,2,37.5,74.99,RET-18224,Customer Return,70,72,warehouse1,Transaction processed for Main location,system,2025-08-22 00:00:00
201,3012,Mountain Master All-Terrain Skis - 165cm,General,Main,Transfer,2025-01-01 00:00:00,-36,118.18,-4254.48,TRF-9922,Warehouse Transfer,28,-8,warehouse1,Transaction processed for Main location,system,2025-01-01 00:00:00
202,3103,Snowboard Bindings - Pro,General,Backup,Sale,2025-08-19 00:00:00,-14,203.37,-2847.18,SO-30456,Customer Sale,48,34,system,Transaction processed for Backup location,system,2025-08-19 00:00:00
203,1581,LED Headlamp - Rechargeable,General,Main,Sale,2025-01-28 00:00:00,-3,282.5,-847.5,SO-34599,Customer Sale,20,17,warehouse1,Transaction processed for Main location,system,2025-01-28 00:00:00
204,3032,Comfort Fit Recreational Boots,General,Backup,Adjustment,2025-11-07 00:00:00,0,46.69,0.0,ADJ-204,Physical Count,48,48,warehouse1,Transaction processed for Backup location,system,2025-11-07 00:00:00
205,2021,Chef Knife,General,Main,Receipt,2026-01-24 00:00:00,183,195.28,35735.58,PO-8705,Purchase Order Receipt,2128,2311,warehouse2,Transaction processed for Main location,system,2026-01-24 00:00:00
206,3052,Thermal Base Layer Set - Women's,General,Main,Transfer,2025-06-17 00:00:00,-15,46.87,-703.05,TRF-5654,Warehouse Transfer,100,85,system,Transaction processed for Main location,system,2025-06-17 00:00:00
207,3091,Freestyle Snowboard - 155cm,General,Backup,Receipt,2025-02-11 00:00:00,128,312.93,40054.77,PO-1697,Purchase Order Receipt,58,186,warehouse2,Transaction processed for Backup location,system,2025-02-11 00:00:00
208,2081,Food Storage Set,General,Main,Sale,2026-01-14 00:00:00,-33,214.68,-7084.44,SO-22362,Customer Sale,250,217,warehouse2,Transaction processed for Main location,system,2026-01-14 00:00:00
209,3071,Ski Boot Bag - Premium,General,Main,Receipt,2025-06-06 00:00:00,17,194.36,3304.14,PO-5992,Purchase Order Receipt,27,44,warehouse2,Transaction processed for Main location,system,2025-06-06 00:00:00
210,1553,Adventure Dining Table,General,Main,Sale,2025-06-27 00:00:00,-35,238.43,-8345.05,SO-67916,Customer Sale,31,-4,warehouse2,Transaction processed for Main location,system,2025-06-27 00:00:00
211,3101,Winter Boots - Insulated,General,Main,Transfer,2025-01-15 00:00:00,-50,331.78,-16589.0,TRF-2575,Warehouse Transfer,3,-47,warehouse2,Transaction processed for Main location,system,2025-01-15 00:00:00
212,3081,All-Temp Ski Wax Kit,General,Backup,Sale,2025-02-25 00:00:00,-27,170.03,-4590.81,SO-11044,Customer Sale,63,36,warehouse1,Transaction processed for Backup location,system,2025-02-25 00:00:00
213,3104,Ski Tuning Bench - Portable,General,Main,Sale,2025-08-21 00:00:00,-16,74.04,-1184.64,SO-40163,Customer Sale,213,197,warehouse1,Transaction processed for Main location,system,2025-08-21 00:00:00
214,3013,Beginner's Choice Alpine Skis - 160cm,General,Main,Sale,2025-07-16 00:00:00,-36,251.48,-9053.28,SO-68884,Customer Sale,31,-5,system,Transaction processed for Main location,system,2025-07-16 00:00:00
215,2112,4-Slice Toaster,General,Main,Transfer,2025-09-04 00:00:00,-12,127.25,-1527.0,TRF-6668,Warehouse Transfer,109,97,warehouse1,Transaction processed for Main location,system,2025-09-04 00:00:00
216,1552,TrekMaster Camping Chair,General,Main,Sale,2025-01-04 00:00:00,-26,100.37,-2609.62,SO-87960,Customer Sale,60,34,warehouse1,Transaction processed for Main location,system,2025-01-04 00:00:00
217,1541,TrekReady Hiking Boots,General,Main,Sale,2025-07-04 00:00:00,-30,162.88,-4886.4,SO-15307,Customer Sale,77,47,warehouse1,Transaction processed for Main location,system,2025-07-04 00:00:00
218,2101,Measuring Cup Set,General,Backup,Adjustment,2025-08-19 00:00:00,-1,180.04,-180.04,ADJ-218,System Correction,693,692,system,Transaction processed for Backup location,system,2025-08-19 00:00:00
219,2071,Baking Pan,General,Main,Transfer,2025-01-19 00:00:00,-49,147.18,-7211.82,TRF-5926,Warehouse Transfer,1738,1689,warehouse2,Transaction processed for Main location,system,2025-01-19 00:00:00
220,3033,Women's Performance Ski Boots,General,Backup,Sale,2025-05-09 00:00:00,-15,87.65,-1314.75,SO-81539,Customer Sale,66,51,warehouse1,Transaction processed for Backup location,system,2025-05-09 00:00:00
221,3104,Ski Tuning Bench - Portable,General,Main,Return,2025-01-09 00:00:00,1,59.23,59.23,RET-68760,Customer Return,114,115,warehouse2,Transaction processed for Main location,system,2025-01-09 00:00:00
222,1562,PowerBurner Camping Stove,General,Main,Receipt,2025-12-30 00:00:00,79,159.7,12616.52,PO-9947,Purchase Order Receipt,98,177,warehouse2,Transaction processed for Main location,system,2025-12-30 00:00:00
